"task_id","suite","scenario","rep","alpha_true","n","prior_delta","prior_center","fixed_stats","x_a","x_g","delta_post","mu_ratio","truth_mode","method","status","ks","w1","mean","var","ci_low","ci_high","cover","ess","ess_per_iter","ess_per_sec","acf1","acf10","runtime_sec","accept_rate","avg_evals","pig_N","n_save","message"
17,"main","alpha=5, n=50",1,5,50,0,NA,FALSE,5.38562514359768,4.768925886163,50,1.12931617562437,4.50920620092078,"Numerical grid","ok",0,0,4.51446480073523,0.717908121179236,3.01389654377211,6.32400522159666,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
17,"main","alpha=5, n=50",1,5,50,0,NA,FALSE,5.38562514359768,4.768925886163,50,1.12931617562437,4.50920620092078,"P-IG Gibbs","ok",0.999875,4.44581033193442,0.0680725444645836,5.27760747520906e-05,0.0543610557891072,0.0826632960135688,FALSE,3426.32474828355,0.685264949656711,1517.4157432611,0.0771245757395698,-0.0219757717507589,2.258,NA,NA,200,4000,""
18,"main","alpha=20, n=50",1,20,50,0,NA,FALSE,19.8009936334532,19.1572581778071,50,1.03360269249761,16.1917746891989,"Numerical grid","ok",0,0,16.1975862150751,9.70512992116987,10.6819210899942,22.8520800194262,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
18,"main","alpha=20, n=50",1,20,50,0,NA,FALSE,19.8009936334532,19.1572581778071,50,1.03360269249761,16.1917746891989,"P-IG Gibbs","ok",0.999875,16.1270393091168,0.0684572409800712,5.34627065580551e-05,0.0541583396390159,0.0830462535556399,FALSE,3614.46265119508,0.722892530239017,1570.14016124895,0.0505075192444894,-0.00103301408529091,2.302,NA,NA,200,4000,""
19,"main","alpha=0.1, n=500",1,0.1,500,0,NA,FALSE,0.0759938937987881,2.10331181723765e-05,500,3613.05885204379,0.0995526792880235,"Numerical grid","ok",0,0,0.0995618640722926,2.16039015798111e-05,0.0906628312053607,0.108878189118268,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
19,"main","alpha=0.1, n=500",1,0.1,500,0,NA,FALSE,0.0759938937987881,2.10331181723765e-05,500,3613.05885204379,0.0995526792880235,"P-IG Gibbs","ok",0.999875,0.0497659296374922,0.0497909319374147,3.47262295401263e-06,0.0462444480057458,0.0534593582051995,FALSE,3976.46033390495,0.795292066780991,217.864361927731,0.0452402926373928,-0.0118546185894098,18.252,NA,NA,200,4000,""
20,"main","alpha=0.5, n=500",1,0.5,500,0,NA,FALSE,0.439707490172512,0.12550104958155,500,3.50361603857975,0.5077862002617,"Numerical grid","ok",0,0,0.507916185353687,0.000702251099704039,0.457398064486363,0.561243720525181,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
20,"main","alpha=0.5, n=500",1,0.5,500,0,NA,FALSE,0.439707490172512,0.12550104958155,500,3.50361603857975,0.5077862002617,"P-IG Gibbs","ok",0.999875,0.443376184238433,0.0645144416040982,4.97363569462746e-06,0.0602328601883042,0.0689378644469112,FALSE,3576.76692251631,0.715353384503263,197.099626523189,0.0557346662954189,-0.0107932219626219,18.147,NA,NA,200,4000,""
21,"main","alpha=1, n=500",1,1,500,0,NA,FALSE,1.03195285840625,0.619504481439604,500,1.6657714178406,1.12232002273547,"Numerical grid","ok",0,0,1.12262340641707,0.00396743182157371,1.00278846986702,1.24960602331487,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
21,"main","alpha=1, n=500",1,1,500,0,NA,FALSE,1.03195285840625,0.619504481439604,500,1.6657714178406,1.12232002273547,"P-IG Gibbs","ok",0.999875,1.05619131736258,0.0663755421987655,5.08321921195058e-06,0.0621406989335062,0.070825199478244,FALSE,3549.01065012265,0.709802130024529,194.754466889241,0.0596169157121528,0.0266389801391865,18.223,NA,NA,200,4000,""
22,"main","alpha=2, n=500",1,2,500,0,NA,FALSE,1.98784487205345,1.52332717080307,500,1.30493626724028,2.04001219728906,"Numerical grid","ok",0,0,2.04045531102375,0.0143201157551388,1.81295937571008,2.28186401111627,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
22,"main","alpha=2, n=500",1,2,500,0,NA,FALSE,1.98784487205345,1.52332717080307,500,1.30493626724028,2.04001219728906,"P-IG Gibbs","ok",0.999875,1.97335619631888,0.0669962829437485,5.27245841904979e-06,0.0625053025574684,0.0714890762677561,FALSE,3440.96601654783,0.688193203309566,188.473791781116,0.0750048791761142,-0.00274101333837955,18.257,NA,NA,200,4000,""
23,"main","alpha=5, n=500",1,5,500,0,NA,FALSE,4.89685951461533,4.40458012599315,500,1.11176533847507,4.9071034435961,"Numerical grid","ok",0,0,4.90775687361146,0.0897390188770374,4.33845694356045,5.51226411754666,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
23,"main","alpha=5, n=500",1,5,500,0,NA,FALSE,4.89685951461533,4.40458012599315,500,1.11176533847507,4.9071034435961,"P-IG Gibbs","ok",0.999875,4.84000594943933,0.0675034906199842,5.42391672579497e-06,0.0630191041542566,0.0721101298778734,FALSE,3506.72868056559,0.701345736113117,192.878756975171,0.0655860485667623,-0.010443907633861,18.181,NA,NA,200,4000,""
24,"main","alpha=20, n=500",1,20,500,0,NA,FALSE,20.0358980170902,19.5154771248429,500,1.02666708525331,19.2769570934211,"Numerical grid","ok",0,0,19.2774552899751,1.45256511813094,16.9871847649331,21.7096951805381,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
24,"main","alpha=20, n=500",1,20,500,0,NA,FALSE,20.0358980170902,19.5154771248429,500,1.02666708525331,19.2769570934211,"P-IG Gibbs","ok",0.999875,19.2088338127424,0.0676493564185148,5.17264630586215e-06,0.063408122532565,0.0723437181941619,FALSE,3846.39054085178,0.769278108170356,211.293701431102,0.047976122103044,0.00941650215319448,18.204,NA,NA,200,4000,""
25,"main","alpha=0.1, n=10",2,0.1,10,0,NA,FALSE,0.313116350508964,1.05887227253699e-05,10,29570.7384762051,0.0933395609447533,"Numerical grid","ok",0,0,0.0935769766693138,0.000830961149906885,0.0460799147162191,0.15812568240869,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
25,"main","alpha=0.1, n=10",2,0.1,10,0,NA,FALSE,0.313116350508964,1.05887227253699e-05,10,29570.7384762051,0.0933395609447533,"P-IG Gibbs","ok",0.727924224933112,0.0435377305110733,0.0500172326102247,0.000162231335491696,0.0268223250286683,0.0771149686045492,FALSE,3692.49650973324,0.738499301946647,6366.37329264351,0.039849624813751,0.00729042436444957,0.58,NA,NA,200,4000,""
26,"main","alpha=0.5, n=10",2,0.5,10,0,NA,FALSE,0.455343175296355,0.0369388566597281,10,12.3269428583258,0.329127645999928,"Numerical grid","ok",0,0,0.331452036961458,0.0117100868460998,0.156459191459495,0.576525095446527,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
26,"main","alpha=0.5, n=10",2,0.5,10,0,NA,FALSE,0.455343175296355,0.0369388566597281,10,12.3269428583258,0.329127645999928,"P-IG Gibbs","ok",0.995061533161588,0.266009835406442,0.0653637095171987,0.000231757859339115,0.0379526704664943,0.096425289494834,FALSE,3651.0601445685,0.7302120289137,6578.48674697027,0.0454819452614827,-0.0175753672861834,0.555,NA,NA,200,4000,""
27,"main","alpha=1, n=10",2,1,10,0,NA,FALSE,0.878236437491388,0.49890919336288,10,1.76031319762153,1.25935244886398,"Numerical grid","ok",0,0,1.27025260324029,0.207635394957424,0.550105317854317,2.31472398047194,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
27,"main","alpha=1, n=10",2,1,10,0,NA,FALSE,0.878236437491388,0.49890919336288,10,1.76031319762153,1.25935244886398,"P-IG Gibbs","ok",0.9998739044377,1.20016956448099,0.0697794207132341,0.000261156443949657,0.0411576804677007,0.103142763011651,FALSE,3637.24550257129,0.727449100514259,7872.82576314133,0.0473733144240413,-0.0101834621109807,0.462,NA,NA,200,4000,""
28,"main","alpha=2, n=10",2,2,10,0,NA,FALSE,2.68493579057096,2.10504931236877,10,1.27547405887117,2.79136135900637,"Numerical grid","ok",0,0,2.80806522790704,1.10335136371226,1.15786306975219,5.22207767610621,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
28,"main","alpha=2, n=10",2,2,10,0,NA,FALSE,2.68493579057096,2.10504931236877,10,1.27547405887117,2.79136135900637,"P-IG Gibbs","ok",0.999874996093584,2.73649481584203,0.0708265724584706,0.00025613582197987,0.0418103814851005,0.103524651932782,FALSE,3722.04598505657,0.744409197011313,8308.13835950126,0.0642186986956772,-0.00955022819655911,0.448,NA,NA,200,4000,""
29,"main","alpha=5, n=10",2,5,10,0,NA,FALSE,5.30401180434251,4.80309570257602,10,1.10429026044554,6.67647178873848,"Numerical grid","ok",0,0,6.69691320700665,6.61046109512588,2.66517619823886,12.6102405399487,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
29,"main","alpha=5, n=10",2,5,10,0,NA,FALSE,5.30401180434251,4.80309570257602,10,1.10429026044554,6.67647178873848,"P-IG Gibbs","ok",0.999874999991648,6.62365199613598,0.0714837560067505,0.000260067254377183,0.0420412606322134,0.104081824264823,FALSE,3564.69917946925,0.71293983589385,7800.21702290863,0.0574190716105484,-0.00490778490819174,0.457000000000001,NA,NA,200,4000,""
30,"main","alpha=20, n=10",2,20,10,0,NA,FALSE,18.6313003917984,18.2637481145793,10,1.02012469044762,32.7487041285197,"Numerical grid","ok",0,0,32.7715381683097,163.733043999601,12.7139600095678,62.2043614580712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
