"suite","scenario","alpha_true","n","prior_delta","prior_center","method","pig_N","reps","ks_mean","ks_se","w1_mean","w1_se","ess_iter_median","ess_sec_median","acf1_mean","acf10_mean","coverage","runtime_median","runtime_p90","mean_error"
"prior","delta=2.5, center=0.5",2,30,2.5,0.5,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0.83,NA,NA,-0.422384019045767
"prior","delta=2.5, center=10",2,30,2.5,10,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0.83,NA,NA,-0.434158616998932
"prior","delta=2.5, center=2",2,30,2.5,2,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0.95,NA,NA,0.291972519798958
"prior","delta=50, center=0.5",2,30,50,0.5,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0,NA,NA,-1.42910283834367
"prior","delta=50, center=0.5",2,30,50,0.5,"P-IG Gibbs",200,100,0.0182535716080707,0.000675517631359843,0.00229264869820069,0.000105007164372956,0.282941099072478,362.255877103616,0.472941211099938,0.00343432001710574,0,3.92099999999983,4.33270000000075,-1.42923385313188
"prior","delta=50, center=10",2,30,50,10,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0.48,NA,NA,-0.456594697642696
"prior","delta=50, center=10",2,30,50,10,"P-IG Gibbs",200,100,0.0247494819294858,0.00102943192453462,0.0104154067196203,0.000552697917744649,0.0917914236366828,117.756440194149,0.79069578957469,0.0993674397933692,0.48,3.9414999999999,4.31900000000041,-0.457247228462487
"prior","delta=50, center=2",2,30,50,2,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.111477630113603
"prior","delta=50, center=2",2,30,50,2,"P-IG Gibbs",200,100,0.0278834644737371,0.00140587287214975,0.0164951062123086,0.000927360032393523,0.0614030059743688,75.0645325936832,0.857480278466121,0.215601825506322,1,3.95350000000008,4.26990000000023,0.10908469169353
"truncation","alpha=0.1, n=10",0.1,10,0,NA,"Numerical grid",NA,50,0,0,0,0,NA,NA,NA,NA,0.96,NA,NA,0.0318176953343046
"truncation","alpha=0.1, n=10",0.1,10,0,NA,"P-IG Gibbs N=100",100,50,0.013831028106319,0.00060564599387807,0.000916954772746418,8.58079719395057e-05,0.695006289331422,2333.16435807909,0.0798560991750135,0.00345032314197402,0.94,1.44800000000032,1.79789999999966,0.0318256463330023
"truncation","alpha=0.1, n=10",0.1,10,0,NA,"P-IG Gibbs N=1000",1000,50,0.0152127257392369,0.000756663818405372,0.000986084595701296,8.1247991182139e-05,0.695819324813804,278.674697046694,0.0801622287057542,-0.00212773758827893,0.96,12.4320000000003,13.4319999999996,0.0318976066700757
